Row ID,Order ID,Order Date,Date Key,Contact Name,Country,City,Region,Subregion,Customer,Customer ID,Industry,Segment,Product,License,Sales,Quantity,Discount,Profit
2515,APJ-2020-124506,11/12/2020,20201112,Márcia Oliveira,Australia,Sydney,APJ,ANZ,AnyCompany 8,1005,Finance,Strategic,FinanceHub,UDUR4Z9QWV,47.992,2,0.3,-2.0568
2516,AMER-2018-106572,9/5/2018,20180905,Liu Jie,Mexico,Guadalajara,AMER,LATAM,ExampleCorp 2,1070,Finance,SMB,Marketing Suite - Gold,M272YGLG0K,264.32,2,0.2,19.824
2517,APJ-2018-128888,11/15/2018,20181115,Liu Jie,Japan,Tokyo,APJ,JAPN,ExampleCorp 42,1087,Manufacturing,SMB,SaaS Connector Pack - Gold,HWHUZXV0B9,604.656,9,0.2,204.0714
2518,AMER-2021-123134,5/3/2021,20210503,Kwaku Mensah,Argentina,Córdoba,AMER,LATAM,AnyCompany 15,1101,Finance,Strategic,SaaS Connector Pack,2WPSW73CO6,129.93,3,0,12.993
2519,APJ-2020-124352,10/16/2020,20201016,Liu Jie,Singapore,Singapore,APJ,APAC,AnyCompany 21,1048,Retail,Enterprise,FinanceHub,ETOB6WVSQV,20.16,7,0,9.8784
2520,APJ-2020-124352,10/16/2020,20201016,Liu Jie,Singapore,Singapore,APJ,APAC,AnyCompany 21,1048,Retail,Enterprise,FinanceHub,IDOZZ3M0DS,29.46,6,0,14.4354
2521,APJ-2020-124352,10/16/2020,20201016,Liu Jie,Singapore,Singapore,APJ,APAC,AnyCompany 21,1048,Retail,Enterprise,OneView,NT6LXKEVK6,868.59,3,0,251.8911
2522,APJ-2020-124352,10/16/2020,20201016,Liu Jie,Singapore,Singapore,APJ,APAC,AnyCompany 21,1048,Retail,Enterprise,Support,QRHX2XAV26,12.96,2,0,6.2208
2523,APJ-2020-124352,10/16/2020,20201016,Liu Jie,Singapore,Singapore,APJ,APAC,AnyCompany 21,1048,Retail,Enterprise,Site Analytics,5L6M5D0UTP,5.5,1,0,1.375
2524,APJ-2020-124352,10/16/2020,20201016,Liu Jie,Singapore,Singapore,APJ,APAC,AnyCompany 21,1048,Retail,Enterprise,ContactMatcher,PX4DM8ZHL2,121.6,4,0,55.936
2525,APJ-2019-124541,4/6/2019,20190406,Liu Jie,Japan,Tokyo,APJ,JAPN,ExampleCorp 7,1054,Finance,SMB,ChatBot Plugin,F7F5ZHO011,42.048,9,0.2,5.256
2526,APJ-2019-124541,4/6/2019,20190406,Liu Jie,Japan,Tokyo,APJ,JAPN,ExampleCorp 7,1054,Finance,SMB,Data Smasher,1YHVN05PJN,25.488,2,0.2,4.4604
2527,APJ-2019-124541,4/6/2019,20190406,Liu Jie,Japan,Tokyo,APJ,JAPN,ExampleCorp 7,1054,Finance,SMB,ContactMatcher,BHE20F1KFK,6.9,3,0.8,-12.075
2528,APJ-2019-124541,4/6/2019,20190406,Liu Jie,Japan,Tokyo,APJ,JAPN,ExampleCorp 7,1054,Finance,SMB,ContactMatcher,HJNK4ZG18E,9.648,6,0.8,-16.884
2529,APJ-2019-124541,4/6/2019,20190406,Liu Jie,Japan,Tokyo,APJ,JAPN,ExampleCorp 7,1054,Finance,SMB,Support,3X020CE1RE,7.968,2,0.2,2.8884
2530,EMEA-2018-108707,10/24/2018,20181024,Márcia Oliveira,Germany,Stuttgart,EMEA,EU-WEST,ExampleCorp 49,1046,Manufacturing,Enterprise,Support,YZ13OJ8EH2,10.368,2,0.2,3.6288
2531,EMEA-2018-111500,8/17/2018,20180817,Martha Rivera,United Arab Emirates,Abu Dhabi,EMEA,MEA,AnyCompany 39,1009,Manufacturing,Strategic,Support,SQ8GR3Z5BG,114.2,5,0,52.532
2532,EMEA-2018-111500,8/17/2018,20180817,Martha Rivera,United Arab Emirates,Abu Dhabi,EMEA,MEA,AnyCompany 39,1009,Manufacturing,Strategic,ContactMatcher,Q5MB6XRGMU,17.96,4,0,8.2616
2533,EMEA-2018-111500,8/17/2018,20180817,Martha Rivera,United Arab Emirates,Abu Dhabi,EMEA,MEA,AnyCompany 39,1009,Manufacturing,Strategic,Storage,1IZV53EEP7,12.67,7,0,4.5612
2534,EMEA-2018-111500,8/17/2018,20180817,Martha Rivera,United Arab Emirates,Abu Dhabi,EMEA,MEA,AnyCompany 39,1009,Manufacturing,Strategic,Data Smasher,A8VXL3BK0G,339.96,4,0,122.3856
2535,EMEA-2021-117723,8/16/2021,20210816,Alejandro Rosalez,France,Paris,EMEA,EU-WEST,ExampleCorp 26,1018,Energy,Strategic,Marketing Suite - Gold,TE63JG573C,1801.632,6,0.2,-337.806
2536,AMER-2019-143238,9/6/2019,20190906,Sofía Martínez,United States,Jacksonville,AMER,NAMER,ExampleCorp 6,1032,Finance,Strategic,Data Smasher,SFIHF1RE9Y,46.32,4,0,18.0648
2537,AMER-2019-168746,1/27/2019,20190127,Mary Major,Mexico,Tijuana,AMER,LATAM,ExampleCorp 52,1099,Finance,SMB,FinanceHub,2YG6RSPXFO,181.986,2,0.3,-54.5958
2538,AMER-2019-168746,1/27/2019,20190127,Mary Major,Mexico,Tijuana,AMER,LATAM,ExampleCorp 52,1099,Finance,SMB,Site Analytics,7A8I0U6YKD,431.976,4,0.4,-100.7944
2539,AMER-2019-168746,1/27/2019,20190127,Mary Major,Mexico,Tijuana,AMER,LATAM,ExampleCorp 52,1099,Finance,SMB,Site Analytics,EE0CIUTT8T,155.37,1,0.4,-36.253
2540,AMER-2019-113404,7/16/2019,20190716,Diego Ramirez,United States,Los Angeles,AMER,NAMER,ExampleCorp 27,1074,Healthcare,Strategic,FinanceHub,N0L58ZRG5Y,1348.704,6,0.2,-219.1644
2541,AMER-2019-113404,7/16/2019,20190716,Diego Ramirez,United States,Los Angeles,AMER,NAMER,ExampleCorp 27,1074,Healthcare,Strategic,FinanceHub,RGKJN444IJ,700.152,3,0.2,78.7671
2542,AMER-2020-144792,5/1/2020,20200501,Mary Major,Chile,Puente Alto,AMER,LATAM,AnyCompany 15,1101,Finance,Strategic,SaaS Connector Pack,51Q9UXH0IJ,111.888,7,0.2,22.3776
2543,EMEA-2018-164385,9/26/2018,20180926,Liu Jie,France,Paris,EMEA,EU-WEST,AnyCompany 32,1026,Retail,Strategic,OneView,U0GZ1X643P,143.952,3,0.2,14.3952
2544,APJ-2020-114174,9/9/2020,20200909,Saanvi Sarkar,South Korea,Seoul,APJ,APAC,AnyCompany 32,1026,Retail,Enterprise,Marketing Suite,EI8UXFOQ23,173.94,3,0,13.9152
2545,APJ-2020-114174,9/9/2020,20200909,Saanvi Sarkar,South Korea,Seoul,APJ,APAC,AnyCompany 32,1026,Retail,Enterprise,FinanceHub,7HNZZX2RLU,14.76,4,0,6.9372
2546,AMER-2021-108070,4/17/2021,20210417,Jorge Souza,United States,Chicago,AMER,NAMER,ExampleCorp 22,1072,Tech,SMB,Marketing Suite - Gold,XL39JH2SR5,205.92,4,0,2.0592
2547,AMER-2021-108070,4/17/2021,20210417,Jorge Souza,United States,Chicago,AMER,NAMER,ExampleCorp 22,1072,Tech,SMB,Marketing Suite,3UT6C0CYT2,102.833,1,0.15,-6.049
2548,AMER-2019-128090,8/16/2019,20190816,Paulo Santos,Chile,Santiago,AMER,LATAM,AnyCompany 30,1024,Energy,SMB,ChatBot Plugin,TSGIZUDE2R,2.304,1,0.2,0.2592
2549,AMER-2019-128090,8/16/2019,20190816,Paulo Santos,Chile,Santiago,AMER,LATAM,AnyCompany 30,1024,Energy,SMB,Site Analytics,8XQIEQQIW9,1879.96,5,0.2,211.4955
2550,AMER-2019-128090,8/16/2019,20190816,Paulo Santos,Chile,Santiago,AMER,LATAM,AnyCompany 30,1024,Energy,SMB,Support,2MNY42BIL5,313.024,8,0.2,105.6456
2551,AMER-2019-128090,8/16/2019,20190816,Paulo Santos,Chile,Santiago,AMER,LATAM,AnyCompany 30,1024,Energy,SMB,FinanceHub,ZK7A7UEZWM,5.04,2,0.2,1.764
2552,EMEA-2021-101042,11/20/2021,20211120,Liu Jie,Ireland,Dublin,EMEA,UKIR,ExampleCorp 47,1093,Energy,SMB,SaaS Connector Pack,8MS2STQL9X,821.88,6,0,213.6888
2553,EMEA-2021-101042,11/20/2021,20211120,Liu Jie,Ireland,Dublin,EMEA,UKIR,ExampleCorp 47,1093,Energy,SMB,ContactMatcher,SMPQGH2XKG,21.96,2,0,10.7604
2554,AMER-2020-155439,9/15/2020,20200915,Shirley Rodriguez,Colombia,Medellín,AMER,LATAM,AnyCompany 20,1014,Manufacturing,Enterprise,Support,4KNW457MMK,25.92,4,0,12.4416
2555,EMEA-2020-118626,8/16/2020,20200816,Shirley Rodriguez,Germany,Munich,EMEA,EU-WEST,ExampleCorp 16,1050,Manufacturing,SMB,Site Analytics,D7O4BVUOBR,705.544,7,0.2,70.5544
2556,EMEA-2019-111458,9/26/2019,20190926,Ana Carolina Silva,United Kingdom,London,EMEA,UKIR,ExampleCorp 41,1059,Retail,SMB,Data Smasher,ZIYYYIA9EF,50,2,0,12
2557,APJ-2020-126844,10/9/2020,20201009,Mary Major,Japan,Tokyo,APJ,JAPN,AnyCompany 24,1023,Energy,Strategic,SaaS Connector Pack,P8YILHMWZ4,51.712,8,0.6,-32.32
2558,EMEA-2019-112508,3/24/2019,20190324,Efua Owusu,Germany,Hanover,EMEA,EU-WEST,AnyCompany 4,1080,Finance,Strategic,OneView,LFMJCTY59M,6.992,2,0.2,0.5244
2559,EMEA-2019-147788,5/31/2019,20190531,Kwesi Manu,Turkey,Istanbul,EMEA,MEA,ExampleCorp 39,1084,Consumer Products,SMB,Marketing Suite,U6KDDLDJ7T,1406.86,7,0,140.686
2560,EMEA-2019-147788,5/31/2019,20190531,Kwesi Manu,Turkey,Istanbul,EMEA,MEA,ExampleCorp 39,1084,Consumer Products,SMB,FinanceHub,K1XTGBL2OQ,15.75,5,0,7.56
2561,EMEA-2019-147788,5/31/2019,20190531,Kwesi Manu,Turkey,Istanbul,EMEA,MEA,ExampleCorp 39,1084,Consumer Products,SMB,Marketing Suite - Gold,KUFCMRJIGU,323.1,2,0,61.389
2562,EMEA-2019-144288,12/25/2019,20191225,Efua Owusu,South Africa,Johannesburg,EMEA,MEA,AnyCompany 40,1027,Energy,SMB,FinanceHub,ZA1S7T35C5,9.216,4,0.2,3.3408
2563,EMEA-2019-144288,12/25/2019,20191225,Efua Owusu,South Africa,Johannesburg,EMEA,MEA,AnyCompany 40,1027,Energy,SMB,Support,Z05IOMU83A,10.368,2,0.2,3.6288
2564,EMEA-2019-110632,3/17/2019,20190317,Nikki Wolf,United Kingdom,London,EMEA,UKIR,AnyCompany 30,1024,Energy,Strategic,Data Smasher,4RWFC4448G,15.02,1,0,2.7036
2565,EMEA-2019-110632,3/17/2019,20190317,Nikki Wolf,United Kingdom,London,EMEA,UKIR,AnyCompany 30,1024,Energy,Strategic,Marketing Suite - Gold,78K9IY1BTI,33.82,2,0,9.1314
2566,EMEA-2021-109589,12/22/2021,20211222,Mary Major,Ireland,Dublin,EMEA,UKIR,AnyCompany 13,1010,Communications,SMB,Data Smasher,Q4ERHQR0BG,71,4,0,27.69
2567,AMER-2021-123967,11/2/2021,20211102,Nikhil Jayashankar,Canada,Montreal,AMER,NAMER,ExampleCorp 18,1068,Finance,SMB,ContactMatcher,VMUDDW13VU,25.12,5,0.2,7.85
2568,AMER-2021-123967,11/2/2021,20211102,Nikhil Jayashankar,Canada,Montreal,AMER,NAMER,ExampleCorp 18,1068,Finance,SMB,ContactMatcher,8SKIFJROB1,2665.62,9,0,239.9058
2569,EMEA-2021-148929,9/8/2021,20210908,Saanvi Sarkar,United Kingdom,London,EMEA,UKIR,AnyCompany 20,1014,Manufacturing,Strategic,Marketing Suite - Gold,V40LD72ZS7,478.08,8,0,133.8624
2570,AMER-2021-134404,12/28/2021,20211228,Liu Jie,Mexico,Monterrey,AMER,LATAM,AnyCompany 9,1007,Healthcare,Strategic,Site Analytics,FJJSPEBBTX,164.388,2,0.4,-35.6174
2571,AMER-2021-134404,12/28/2021,20211228,Liu Jie,Mexico,Monterrey,AMER,LATAM,AnyCompany 9,1007,Healthcare,Strategic,ChatBot Plugin,1MGLTUR5PF,13.248,4,0.2,3.6432
2572,APJ-2021-109778,7/17/2021,20210717,Shirley Rodriguez,Australia,Gold Coast,APJ,ANZ,AnyCompany 18,1039,Manufacturing,Enterprise,ChatBot Plugin,CW2VVXIPTD,2.912,2,0.2,0.91
2573,APJ-2020-155845,8/13/2020,20200813,Mary Major,Japan,Kyoto,APJ,JAPN,ExampleCorp 49,1046,Manufacturing,SMB,Data Smasher,ISVSWBYGJP,1399.944,7,0.2,52.4979
2574,APJ-2021-145128,7/10/2021,20210710,María García,India,Mumbai,APJ,IND,AnyCompany 11,1029,Healthcare,Enterprise,SaaS Connector Pack,MMV2Q669QG,526.45,5,0,31.587
2575,EMEA-2018-129091,11/22/2018,20181122,María García,Finland,Helsinki,EMEA,NOR,ExampleCorp 35,1043,Manufacturing,Strategic,SaaS Connector Pack - Gold,29T9TGOOTK,16.23,3,0,7.9527
2576,EMEA-2018-129091,11/22/2018,20181122,María García,Finland,Helsinki,EMEA,NOR,ExampleCorp 35,1043,Manufacturing,Strategic,ContactMatcher,TQFO5KNWHD,319.9,5,0,156.751
2577,EMEA-2018-129091,11/22/2018,20181122,María García,Finland,Helsinki,EMEA,NOR,ExampleCorp 35,1043,Manufacturing,Strategic,SaaS Connector Pack - Gold,F6RIS7BI8X,11.36,2,0,5.3392
2578,EMEA-2018-129091,11/22/2018,20181122,María García,Finland,Helsinki,EMEA,NOR,ExampleCorp 35,1043,Manufacturing,Strategic,OneView,145I49ERUO,675.12,3,0,290.3016
2579,EMEA-2018-155502,1/27/2018,20180127,Jorge Souza,Spain,Alicante,EMEA,EU-WEST,AnyCompany 18,1039,Manufacturing,Enterprise,SaaS Connector Pack,RPCMHQ19IM,62.82,3,0,30.7818
2580,EMEA-2018-155502,1/27/2018,20180127,Jorge Souza,Spain,Alicante,EMEA,EU-WEST,AnyCompany 18,1039,Manufacturing,Enterprise,Marketing Suite - Gold,KREVYTRNHY,489.92,8,0,0
2581,EMEA-2018-155502,1/27/2018,20180127,Jorge Souza,Spain,Alicante,EMEA,EU-WEST,AnyCompany 18,1039,Manufacturing,Enterprise,Support,NX8BZE54P6,19.44,3,0,9.3312
2582,EMEA-2018-155502,1/27/2018,20180127,Jorge Souza,Spain,Alicante,EMEA,EU-WEST,AnyCompany 18,1039,Manufacturing,Enterprise,Support,4U1AF8EESL,16.68,2,0,8.34
2583,EMEA-2018-155502,1/27/2018,20180127,Jorge Souza,Spain,Alicante,EMEA,EU-WEST,AnyCompany 18,1039,Manufacturing,Enterprise,Site Analytics,U59FBLMQK1,155.35,13,0,0
2584,EMEA-2018-155502,1/27/2018,20180127,Jorge Souza,Spain,Alicante,EMEA,EU-WEST,AnyCompany 18,1039,Manufacturing,Enterprise,SaaS Connector Pack,GLIZW7IU98,12.42,3,0,4.4712
2585,EMEA-2018-155502,1/27/2018,20180127,Jorge Souza,Spain,Alicante,EMEA,EU-WEST,AnyCompany 18,1039,Manufacturing,Enterprise,Site Analytics,H9I7YE0GW6,187.98,2,0,52.6344
2586,APJ-2019-121041,11/3/2019,20191103,Jorge Souza,Japan,Shizuoka,APJ,JAPN,AnyCompany 20,1076,Tech,Strategic,SaaS Connector Pack - Gold,AGOTBF9GTC,6.608,2,0.2,2.1476
2587,EMEA-2021-131695,7/1/2021,20210701,Richard Roe,United Kingdom,London,EMEA,UKIR,ExampleCorp 15,1066,Tech,SMB,Marketing Suite - Gold,P0I8MXY8AA,248.57,7,0,67.1139
2588,EMEA-2021-131695,7/1/2021,20210701,Richard Roe,United Kingdom,London,EMEA,UKIR,ExampleCorp 15,1066,Tech,SMB,SaaS Connector Pack,C8WYJAPDZE,22.23,1,0,9.7812
2589,AMER-2020-137729,5/6/2020,20200506,Jorge Souza,United States,New York City,AMER,NAMER,AnyCompany 15,1101,Finance,Enterprise,Marketing Suite - Gold,12X2W76BB3,5.98,1,0,1.0166
2590,AMER-2020-137729,5/6/2020,20200506,Jorge Souza,United States,New York City,AMER,NAMER,AnyCompany 15,1101,Finance,Enterprise,Site Analytics,8NLP06ITYE,246.168,3,0.2,21.5397
2591,APJ-2020-115455,9/9/2020,20200909,Nikhil Jayashankar,Australia,Brisbane,APJ,ANZ,AnyCompany 45,1045,Manufacturing,SMB,SaaS Connector Pack,Z0GAE4QEM5,14.136,2,0.6,-7.7748
2592,APJ-2020-115455,9/9/2020,20200909,Nikhil Jayashankar,Australia,Brisbane,APJ,ANZ,AnyCompany 45,1045,Manufacturing,SMB,ContactMatcher,1G7GK9MA4T,601.47,3,0.5,-300.735
2593,AMER-2021-128300,11/25/2021,20211125,Márcia Oliveira,Colombia,Bogotá,AMER,LATAM,AnyCompany 22,1016,Manufacturing,Strategic,Site Analytics,PIWR8SAQ27,79.1,2,0,39.55
2594,AMER-2021-128300,11/25/2021,20211125,Márcia Oliveira,Colombia,Bogotá,AMER,LATAM,AnyCompany 22,1016,Manufacturing,Strategic,ContactMatcher,UKDEAKZMXQ,327.84,8,0,157.3632
2595,APJ-2021-149048,5/14/2021,20210514,Zhang Wei,India,Delhi,APJ,IND,ExampleCorp 49,1046,Manufacturing,Strategic,SaaS Connector Pack - Gold,G4V3AOTLBV,180.96,2,0,81.432
2596,APJ-2021-149048,5/14/2021,20210514,Zhang Wei,India,Delhi,APJ,IND,ExampleCorp 49,1046,Manufacturing,Strategic,ContactMatcher,QKGJ86RGLW,914.97,3,0,411.7365
2597,APJ-2021-149048,5/14/2021,20210514,Zhang Wei,India,Delhi,APJ,IND,ExampleCorp 49,1046,Manufacturing,Strategic,Site Analytics,CT0469OZHB,587.97,3,0,158.7519
2598,APJ-2021-149048,5/14/2021,20210514,Zhang Wei,India,Delhi,APJ,IND,ExampleCorp 49,1046,Manufacturing,Strategic,Marketing Suite - Gold,CDPVNZPFG7,530.34,2,0,95.4612
2599,APJ-2021-149048,5/14/2021,20210514,Zhang Wei,India,Delhi,APJ,IND,ExampleCorp 49,1046,Manufacturing,Strategic,Support,DLENR80ANH,14.94,3,0,7.3206
2600,EMEA-2021-108553,4/24/2021,20210424,Arnav Desai,United Kingdom,London,EMEA,UKIR,ExampleCorp 7,1054,Finance,SMB,OneView,53Q6M3GS25,121.94,2,0,35.3626
2601,EMEA-2021-108553,4/24/2021,20210424,Arnav Desai,United Kingdom,London,EMEA,UKIR,ExampleCorp 7,1054,Finance,SMB,Support,FA70M55AMT,122.71,7,0,36.813
2602,EMEA-2020-165848,6/5/2020,20200605,Martha Rivera,United Kingdom,London,EMEA,UKIR,ExampleCorp 6,1032,Finance,SMB,Support,U7BX4LIASI,14.94,3,0,7.0218
2603,EMEA-2020-165848,6/5/2020,20200605,Martha Rivera,United Kingdom,London,EMEA,UKIR,ExampleCorp 6,1032,Finance,SMB,Big Ol Database,1U75M1M6JJ,1349.85,3,0,364.4595
2604,EMEA-2020-165848,6/5/2020,20200605,Martha Rivera,United Kingdom,London,EMEA,UKIR,ExampleCorp 6,1032,Finance,SMB,Marketing Suite,NPPU3C5GN2,136.784,1,0.2,5.1294
2605,EMEA-2020-165848,6/5/2020,20200605,Martha Rivera,United Kingdom,London,EMEA,UKIR,ExampleCorp 6,1032,Finance,SMB,SaaS Connector Pack,F2G4PBARP9,61.12,4,0,20.7808
2606,EMEA-2018-112718,12/16/2018,20181216,Zhang Wei,Germany,Berlin,EMEA,EU-WEST,ExampleCorp 17,1067,Consumer Products,Strategic,ContactMatcher,MB208WE3TU,1.167,1,0.7,-0.8558
2607,AMER-2020-154053,3/5/2020,20200305,Zhang Wei,United States,Seattle,AMER,NAMER,AnyCompany 24,1023,Energy,Enterprise,ChatBot Plugin,KHJYJ2LQ0C,16.99,1,0,4.9271
2608,APJ-2018-127446,11/25/2018,20181125,Li Juan,Japan,Hyogo,APJ,JAPN,ExampleCorp 52,1097,Communications,Strategic,Data Smasher,73ZORNZIMF,24.672,3,0.2,0
2609,APJ-2018-127446,11/25/2018,20181125,Li Juan,Japan,Hyogo,APJ,JAPN,ExampleCorp 52,1097,Communications,Strategic,FinanceHub,JUT2WRYY7R,2.52,1,0.2,0.882
2610,APJ-2018-127446,11/25/2018,20181125,Li Juan,Japan,Hyogo,APJ,JAPN,ExampleCorp 52,1097,Communications,Strategic,ContactMatcher,29CS02YJHN,1218.735,5,0.3,-121.8735
2611,APJ-2018-127446,11/25/2018,20181125,Li Juan,Japan,Hyogo,APJ,JAPN,ExampleCorp 52,1097,Communications,Strategic,FinanceHub,12QJYQN2L1,5.904,2,0.2,1.9926
2612,APJ-2018-127446,11/25/2018,20181125,Li Juan,Japan,Hyogo,APJ,JAPN,ExampleCorp 52,1097,Communications,Strategic,Support,U103IIIBQ1,15.696,3,0.2,5.1012
2613,APJ-2018-127446,11/25/2018,20181125,Li Juan,Japan,Hyogo,APJ,JAPN,ExampleCorp 52,1097,Communications,Strategic,SaaS Connector Pack,RTGPXAP547,6.096,3,0.6,-3.9624
2614,AMER-2020-137204,4/29/2020,20200429,Kwesi Manu,United States,New York City,AMER,NAMER,AnyCompany 19,1065,Finance,Strategic,FinanceHub,6JMDZSY3M9,41.568,2,0.2,2.598
2615,AMER-2018-147298,4/26/2018,20180426,Jorge Souza,United States,New York City,AMER,NAMER,AnyCompany 31,1025,Retail,Strategic,FinanceHub,1IL5UM2I5S,230.28,3,0.2,23.028
2616,AMER-2018-147298,4/26/2018,20180426,Jorge Souza,United States,New York City,AMER,NAMER,AnyCompany 31,1025,Retail,Strategic,ContactMatcher,AS16AAICL6,18.288,6,0.2,5.715
2617,AMER-2021-147942,4/2/2021,20210402,Richard Roe,United States,Los Angeles,AMER,NAMER,ExampleCorp 44,1088,Consumer Products,SMB,FinanceHub,X5EC5VDZGH,5.78,2,0,2.7166
2618,AMER-2021-147942,4/2/2021,20210402,Richard Roe,United States,Los Angeles,AMER,NAMER,ExampleCorp 44,1088,Consumer Products,SMB,ContactMatcher,U79ZM2GWI5,121.68,13,0.2,38.025
2619,APJ-2021-115931,12/23/2021,20211223,Martha Rivera,New Zealand,Wellington,APJ,ANZ,AnyCompany 21,1048,Retail,Strategic,ChatBot Plugin,JB5X1X82LE,4.17,3,0,1.0842
2620,APJ-2021-115931,12/23/2021,20211223,Martha Rivera,New Zealand,Wellington,APJ,ANZ,AnyCompany 21,1048,Retail,Strategic,Site Analytics,93AJ6CTY5C,67.04,4,0.2,6.704
2621,APJ-2021-115931,12/23/2021,20211223,Martha Rivera,New Zealand,Wellington,APJ,ANZ,AnyCompany 21,1048,Retail,Strategic,Marketing Suite - Gold,7R9KE9AJ14,37.32,3,0,10.4496
2622,APJ-2021-115931,12/23/2021,20211223,Martha Rivera,New Zealand,Wellington,APJ,ANZ,AnyCompany 21,1048,Retail,Strategic,FinanceHub,BYOWVVX5PK,18.45,5,0,8.6715
2623,EMEA-2018-164861,12/3/2018,20181203,Richard Roe,Poland,Warsaw,EMEA,EU-WEST,ExampleCorp 1,1033,Tech,Strategic,Support,2XSP6EOQN2,25.92,4,0,12.4416
2624,EMEA-2021-127180,10/23/2021,20211023,Nikhil Jayashankar,United Kingdom,London,EMEA,UKIR,ExampleCorp 43,1100,Finance,Enterprise,Alchemy,KPFKTCVVDH,11199.968,4,0.2,3919.9888
2625,EMEA-2021-127180,10/23/2021,20211023,Nikhil Jayashankar,United Kingdom,London,EMEA,UKIR,ExampleCorp 43,1100,Finance,Enterprise,Site Analytics,OOZYQOP3UB,2399.6,8,0,647.892
2626,EMEA-2021-127180,10/23/2021,20211023,Nikhil Jayashankar,United Kingdom,London,EMEA,UKIR,ExampleCorp 43,1100,Finance,Enterprise,SaaS Connector Pack - Gold,XNW9AXUNNR,63.9,5,0,28.755
2627,EMEA-2021-127180,10/23/2021,20211023,Nikhil Jayashankar,United Kingdom,London,EMEA,UKIR,ExampleCorp 43,1100,Finance,Enterprise,Site Analytics,CB4L4U9O9Q,52.99,1,0,0.5299
2628,AMER-2021-165344,11/14/2021,20211114,Liu Jie,Mexico,Toluca,AMER,LATAM,ExampleCorp 1,1033,Tech,Strategic,Data Smasher,YX5LJ8S0T3,60.864,4,0.2,9.1296
2629,AMER-2021-165344,11/14/2021,20211114,Liu Jie,Mexico,Toluca,AMER,LATAM,ExampleCorp 1,1033,Tech,Strategic,Big Ol Database,RNM18ELCWC,652.995,7,0.7,-935.9595
2630,AMER-2021-165344,11/14/2021,20211114,Liu Jie,Mexico,Toluca,AMER,LATAM,ExampleCorp 1,1033,Tech,Strategic,ContactMatcher,0G1Q8DLFU5,11.22,10,0.7,-7.48
2631,APJ-2019-168186,9/10/2019,20190910,Richard Roe,Singapore,Singapore,APJ,APAC,ExampleCorp 11,1044,Energy,SMB,Support,NWOGA0ZE1Q,14.94,3,0,7.0218
2632,AMER-2021-110604,5/16/2021,20210516,Jorge Souza,Canada,Toronto,AMER,NAMER,ExampleCorp 17,1067,Consumer Products,SMB,SaaS Connector Pack,IS1FC5LVDC,39.96,2,0,17.1828
2633,AMER-2021-110604,5/16/2021,20210516,Jorge Souza,Canada,Toronto,AMER,NAMER,ExampleCorp 17,1067,Consumer Products,SMB,FinanceHub,54GH7RGLDF,42.624,2,0.2,4.2624
2634,AMER-2021-110604,5/16/2021,20210516,Jorge Souza,Canada,Toronto,AMER,NAMER,ExampleCorp 17,1067,Consumer Products,SMB,FinanceHub,J7N2RG3ZCE,220.96,1,0.2,24.858
2635,EMEA-2019-116750,7/5/2019,20190705,María García,Sweden,Gothenburg,EMEA,NOR,AnyCompany 29,1022,Communications,Strategic,SaaS Connector Pack,4KYW48JC72,4.928,2,0.2,0.7392
2636,EMEA-2019-116750,7/5/2019,20190705,María García,Sweden,Gothenburg,EMEA,NOR,AnyCompany 29,1022,Communications,Strategic,ContactMatcher,I826R1USE4,7.23,5,0.7,-5.784
2637,AMER-2019-162369,8/15/2019,20190815,Nikhil Jayashankar,United States,New York City,AMER,NAMER,AnyCompany 17,1012,Finance,Strategic,Marketing Suite - Gold,OKWH5IQ7FI,323.1,2,0,61.389
2638,EMEA-2021-108441,6/13/2021,20210613,Paulo Santos,United Kingdom,London,EMEA,UKIR,ExampleCorp 26,1018,Energy,SMB,Support,PPDELY85DO,19.04,4,0,9.3296
2639,EMEA-2021-108441,6/13/2021,20210613,Paulo Santos,United Kingdom,London,EMEA,UKIR,ExampleCorp 26,1018,Energy,SMB,ContactMatcher,G4HWNO2OOT,13.128,3,0.2,4.2666
2640,EMEA-2021-108441,6/13/2021,20210613,Paulo Santos,United Kingdom,London,EMEA,UKIR,ExampleCorp 26,1018,Energy,SMB,ChatBot Plugin,9B9JQNHFIV,64.14,3,0,16.6764
2641,EMEA-2021-108441,6/13/2021,20210613,Paulo Santos,United Kingdom,London,EMEA,UKIR,ExampleCorp 26,1018,Energy,SMB,FinanceHub,PFBJCJ7G39,858.24,4,0.1,143.04
2642,EMEA-2019-169740,2/20/2019,20190220,Carlos Salazar,United Arab Emirates,Abu Dhabi,EMEA,MEA,AnyCompany 30,1024,Energy,SMB,Data Smasher,7OLXYFE83P,29.99,1,0,2.999
2643,APJ-2020-124051,12/30/2020,20201230,Mary Major,Australia,Melbourne,APJ,ANZ,AnyCompany 5,1003,Finance,SMB,Support,7N5WPB1JTB,186.048,6,0.2,67.4424
2644,EMEA-2020-149111,4/18/2020,20200418,Kwesi Manu,Sweden,Stockholm,EMEA,NOR,AnyCompany 26,1019,Tech,Enterprise,Site Analytics,BOM5EONITR,36.792,1,0.2,4.1391
2645,EMEA-2020-149111,4/18/2020,20200418,Kwesi Manu,Sweden,Stockholm,EMEA,NOR,AnyCompany 26,1019,Tech,Enterprise,SaaS Connector Pack,6R72MJW5HY,18.624,8,0.2,6.2856
